from,to,distance
bkp98t,bkp93t,10.918139760733716
bkp98t,27t,50.77768051983613
bkp98t,16t,28.339695906853347
bkp98t,bkp96t,7.869773929244524
bkp98t,bkp92t,16.003743542640223
bkp98t,bkp91t,26.95203219861475
bkp98t,bkp89t,33.95748923512597
bkp98t,bkp87t,29.643911956630223
bkp98t,bkp85t,17.94460484529803
bkp98t,19t,39.33339383570992
bkp98t,o63,22.89167831101825
bkp98t,bkp90t,35.594349907196396
bkp98t,bkp88t,22.886716942612612
bkp98t,bkp86t,20.99012549002771
bkp98t,bkp94t,18.429841032787994
bkp98t,bkp84t,20.80074752786365
bkp98t,bkp83t,18.71141412116654
bkp98t,bkp63t,12.245239602925562
bkp97t,02t,19.742958065039197
bkp97t,03t,32.80262456203144
bkp97t,11t,12.375233340526988
bkp97t,12t,20.3299275152883
bkp97t,50t,17.846849324505875
bkp97t,52t,20.39541010446667
bkp97t,53t,10.378567354502199
bkp97t,54t,13.964693449822583
bkp97t,59t,12.68065258598498
bkp97t,61t,13.867471195959945
bkp97t,bkp100t,14.999357316946943
bkp97t,bkp101t,13.86986372094844
bkp97t,bkp102t,25.490844151928773
bkp97t,bkp103t,13.109351916560076
bkp97t,bkp104t,28.083177270845166
bkp97t,bkp105t,29.599406380226164
bkp97t,bkp112t,23.154980312715075
bkp97t,bkp114t,17.819347326536814
bkp97t,bkp116t,9.254256351086443
bkp97t,bkp117t,23.99196508479096
bkp97t,bkp118t,21.59321333020769
bkp97t,bkp119t,17.492987965309396
bkp97t,bkp121t,27.842737663151695
bkp97t,bkp120t,4.745004432609168
bkp97t,bkp122t,17.740148297955983
bkp97t,bkp123t,9.413237621160828
bkp97t,bkp124t,17.559963603566977
bkp97t,bkp126t,30.677095924449482
bkp97t,bkp125t,15.205819549940259
bkp97t,bkp128t,28.64335994137539
bkp97t,bkp127t,29.207524733931926
bkp97t,bkp129t,30.458780081565763
bkp97t,bkp130t,4.6077382726373886
bkp97t,bkp131t,23.423027146479352
bkp97t,bkp133t,15.968286048296708
bkp97t,bkp56t,13.382722788062274
bkp97t,bkp57t,20.73087011189563
bkp97t,bkp58t,24.187055547871243
bkp97t,bkp59t,15.073027056786966
bkp97t,bkp60t,13.79967520009934
bkp97t,bkp62t,18.171289840869786
bkp97t,bkp61t,16.05541858311665
bkp97t,bkp64t,14.017944144904014
bkp97t,bkp66t,18.34388123789746
bkp97t,bkp67t,20.751200393896813
bkp97t,bkp69t,23.648887342721142
bkp97t,bkp70t,17.437059803656624
bkp97t,bkp65t,17.94669878451194
bkp97t,bkp71t,19.162587008240127
bkp97t,bkp72t,25.101021551819045
bkp97t,bkp74t,3.0229629307497956
bkp97t,bkp73t,4.438706509506575
bkp97t,bkp80t,30.820610566000187
bkp97t,bkp79t,15.437115780812501
bkp97t,bkp81t,22.752491068849288
bkp97t,bkp78t,28.76555276011773
bkp97t,bkp77t,15.87297283837013
bkp97t,bkp82t,22.6864060267543
bkp97t,bkp76t,15.412925688019559
bkp97t,bkp75t,8.84789516710525
bkp97t,o26,61.77464746111057
bkp97t,14t,34.497617757650005
bkp97t,18t,32.09447016718482
bkp97t,17t,27.06401338615021
bkp97t,08t,25.019589036052018
bkp97t,22t,5.2123315394434195
bkp97t,13t,6.751066611189635
bkp97t,20t,17.351538545006953
bkp97t,81t,56.93354129952684
bkp97t,o10,15.334983974257312
bkp97t,bkp98t,2.4222273504781295
bkp97t,bkp97t,0.0
bkp97t,bkp99t,17.513646220945095
bkp97t,bkp95t,9.765948918341675
bkp97t,bkp93t,12.32987122868885
bkp97t,27t,50.637791082836394
bkp97t,16t,29.70730298656208
bkp97t,bkp96t,9.829661562442245
bkp97t,bkp92t,16.14904723516895
bkp97t,bkp91t,27.74198917943508
bkp97t,bkp89t,33.45608083067441
bkp97t,bkp87t,28.8500204252569
bkp97t,bkp85t,17.891559524972717
bkp97t,19t,41.58509790625287
bkp97t,o63,24.597920517150083
bkp97t,bkp90t,35.565204760265395
bkp97t,bkp88t,22.92238136885334
bkp97t,bkp86t,20.26313995458331
bkp97t,bkp94t,19.950250567952406
bkp97t,bkp84t,20.96539540915263
bkp97t,bkp83t,19.103227432842925
bkp97t,bkp63t,12.736147816300688
bkp99t,02t,21.50693693014504
bkp99t,03t,32.97597934504821
bkp99t,11t,12.278112871173404
bkp99t,12t,16.465421954589527
bkp99t,50t,16.660825012581714
bkp99t,52t,22.015794071613808
bkp99t,53t,10.391791395317478
bkp99t,54t,14.213933365247817
bkp99t,59t,15.985704730172195
bkp99t,61t,7.649950329275233
bkp99t,bkp100t,2.517004936208925
bkp99t,bkp101t,10.30996933793889
bkp99t,bkp102t,24.023135892723097
bkp99t,bkp103t,19.70119876828677
bkp99t,bkp104t,30.94582292661708
bkp99t,bkp105t,29.597041312724798
bkp99t,bkp112t,21.515323287523366
bkp99t,bkp114t,16.106069198113723
bkp99t,bkp116t,14.704607105733597
bkp99t,bkp117t,9.266735488487708
bkp99t,bkp118t,5.077108000590839
bkp99t,bkp119t,13.510037038829324
bkp99t,bkp121t,24.692463546862857
bkp99t,bkp120t,21.842258664148197
bkp99t,bkp122t,14.426130556062235
bkp99t,bkp123t,15.210803123098877
bkp99t,bkp124t,23.49574633436297
bkp99t,bkp126t,33.79605264814346
bkp99t,bkp125t,2.3484213490036288
bkp99t,bkp128t,11.61808619002199
bkp99t,bkp127t,36.11327264089558
bkp99t,bkp129t,20.982874125823265
bkp99t,bkp130t,14.019502075639798
bkp99t,bkp131t,20.357405667687868
bkp99t,bkp133t,20.59909098719436
bkp99t,bkp56t,14.31609518629299
bkp99t,bkp57t,11.68097827718071
bkp99t,bkp58t,21.710572940680446
bkp99t,bkp59t,16.393769971532205
bkp99t,bkp60t,17.85387026634686
bkp99t,bkp62t,18.98458768454092
bkp99t,bkp61t,18.521758294795674
bkp99t,bkp64t,8.642929388632886
bkp99t,bkp66t,16.60742600838979
bkp99t,bkp67t,18.501336424453456
bkp99t,bkp69t,18.129661330107915
bkp99t,bkp70t,11.530470913886868
bkp99t,bkp65t,17.437962340941986
bkp99t,bkp71t,5.684050310754974
bkp99t,bkp72t,12.407176760399933
bkp99t,bkp74t,18.50578571520081
bkp99t,bkp73t,15.063168470600377
bkp99t,bkp80t,21.38247238262283
bkp99t,bkp79t,32.32576083180198
bkp99t,bkp81t,9.231661927892144
bkp99t,bkp78t,11.810323780106934
bkp99t,bkp77t,3.0019963458609573
bkp99t,bkp82t,22.765470402203224
bkp99t,bkp76t,4.153593880719266
bkp99t,bkp75t,14.297675189863345
bkp99t,o26,64.13983952576974
bkp99t,14t,40.01382975213006
bkp99t,18t,21.152612461440704
bkp99t,17t,21.425577614383595
bkp99t,08t,19.23373137311512
bkp99t,22t,22.52228760844749
bkp99t,13t,19.528547128573546
bkp99t,20t,31.026294199703223
bkp99t,81t,68.45093697931885
bkp99t,o10,3.8613670413157064
bkp99t,bkp98t,15.123410680734187
bkp99t,bkp97t,17.513646220945095
bkp99t,bkp99t,0.0
bkp99t,bkp95t,16.656231816774756
bkp99t,bkp93t,11.519028051580108
bkp99t,27t,51.60963210900142
bkp99t,16t,21.299683573316237
bkp99t,bkp96t,9.289480340469385
bkp99t,bkp92t,20.194526237443103
bkp99t,bkp91t,24.277654529779927
bkp99t,bkp89t,38.104599363789475
bkp99t,bkp87t,35.82586942738796
bkp99t,bkp85t,22.455588797991066
bkp99t,19t,24.761337989755617
bkp99t,o63,14.209457195788401
bkp99t,bkp90t,36.83788815775942
bkp99t,bkp88t,25.650884702401946
bkp99t,bkp86t,28.03923229701194
bkp99t,bkp94t,12.926155547077448
bkp99t,bkp84t,23.35634820208992
bkp99t,bkp83t,20.631154682346327
bkp99t,bkp63t,16.587765745349984
bkp95t,02t,9.984536611163694
bkp95t,03t,23.125354806002072
bkp95t,11t,5.282541681851576
bkp95t,12t,11.419698150115662
bkp95t,50t,8.570404200289932
bkp95t,52t,10.639907886882702
bkp95t,53t,6.265935458562791
bkp95t,54t,5.361195298663829
bkp95t,59t,3.2267725175010114
bkp95t,61t,9.585148987483802
bkp95t,bkp100t,14.547033100079863
bkp95t,bkp101t,18.87768328182884
bkp95t,bkp102t,15.759140034808983
bkp95t,bkp103t,3.8832290101973257
bkp95t,bkp104t,18.715941944707804
bkp95t,bkp105t,19.871781600578498
bkp95t,bkp112t,13.499226711115215
bkp95t,bkp114t,8.70555238415525
bkp95t,bkp116t,1.9789982013765715
bkp95t,bkp117t,19.233330155624575
bkp95t,bkp118t,21.694204668727632
bkp95t,bkp119t,9.348296382330641
bkp95t,bkp121t,18.207978666767886
bkp95t,bkp120t,13.68822501954762
bkp95t,bkp122t,9.227846750210665
bkp95t,bkp123t,1.4556429862436058
bkp95t,bkp124t,8.556205487300215
bkp95t,bkp126t,21.441128913217767
bkp95t,bkp125t,15.025099595972476
bkp95t,bkp128t,28.13341611890283
bkp95t,bkp127t,21.25714357262974
bkp95t,bkp129t,35.09472512900188
bkp95t,bkp130t,11.770866248794583
bkp95t,bkp131t,13.968856500742135
bkp95t,bkp133t,6.395116174623323
bkp95t,bkp56t,4.7446308228010485
bkp95t,bkp57t,13.814838034201248
bkp95t,bkp58t,14.594746010482758
bkp95t,bkp59t,5.622328615386411
bkp95t,bkp60t,4.034137898647171
bkp95t,bkp62t,8.466627469166514
bkp95t,bkp61t,6.301967735930752
bkp95t,bkp64t,8.962253132688476
bkp95t,bkp66t,9.137045158778857
bkp95t,bkp67t,11.352506969678535
bkp95t,bkp69t,14.767326823844604
bkp95t,bkp70t,10.235899444644115
bkp95t,bkp65t,8.483238612553038
bkp95t,bkp71t,15.160404502849678
bkp95t,bkp72t,18.934575757339676
bkp95t,bkp74t,12.772538929995923
bkp95t,bkp73t,5.729420446652297
bkp95t,bkp80t,35.49018426588604
bkp95t,bkp79t,23.286701999608148
bkp95t,bkp81t,17.553584141293342
bkp95t,bkp78t,28.35601119405693
bkp95t,bkp77t,16.704031853072276
bkp95t,bkp82t,12.923339842619969
bkp95t,bkp76t,12.847137520258212
bkp95t,bkp75t,16.36287866459619
bkp95t,o26,52.78344023891282
bkp95t,14t,26.106256705381814
bkp95t,18t,24.2408973621334
bkp95t,17t,17.90586997397264
bkp95t,08t,16.06677122299605
bkp95t,22t,11.315118956241813
bkp95t,13t,4.9995262505623455
bkp95t,20t,26.921951310629346
bkp95t,81t,52.128174783757764
bkp95t,o10,13.016774359312691
bkp95t,bkp98t,9.530272964606828
bkp95t,bkp97t,9.765948918341675
bkp95t,bkp99t,16.656231816774756
bkp95t,bkp95t,0.0
bkp95t,bkp93t,5.837505020213797
bkp95t,27t,41.26389692611504
bkp95t,16t,21.124001153847683
bkp95t,bkp96t,7.60595927905772
bkp95t,bkp92t,6.475512543428254
bkp95t,bkp91t,18.148594412752633
bkp95t,bkp89t,24.730240318388546
bkp95t,bkp87t,20.921320931096766
bkp95t,bkp85t,8.451918345599855
bkp95t,19t,37.064574766079474
bkp95t,o63,17.395736410273646
bkp95t,bkp90t,26.06606622450539
bkp95t,bkp88t,13.357197598583035
bkp95t,bkp86t,12.375360133244504
bkp95t,bkp94t,12.342218846945746
bkp95t,bkp84t,11.283570731898653
bkp95t,bkp83t,9.337397118026356
bkp95t,bkp63t,3.0896401315173962
bkp93t,02t,10.817968599716043
bkp93t,03t,23.63169397414663
bkp93t,11t,0.7631167841918841
bkp93t,12t,8.457608614257982
bkp93t,50t,6.775292130042643
bkp93t,52t,11.425112417007728
bkp93t,53t,2.5640537701396373
bkp93t,54t,3.045667417458834
bkp93t,59t,4.467614196159069
bkp93t,61t,3.9625475863951425
bkp93t,bkp100t,9.798438449149643
bkp93t,bkp101t,16.3582274533807
bkp93t,bkp102t,15.067069861292287
bkp93t,bkp103t,8.244805516201058
bkp93t,bkp104t,20.440982067826443
bkp93t,bkp105t,20.195448489001297
bkp93t,bkp112t,12.466881168577089
bkp93t,bkp114t,6.468240069697561
bkp93t,bkp116t,4.29182842718444
bkp93t,bkp117t,13.436589586474303
bkp93t,bkp118t,16.5900870850136
bkp93t,bkp119t,5.286280049844745
bkp93t,bkp121t,16.80228902285692
bkp93t,bkp120t,16.97585390230832
bkp93t,bkp122t,5.731089805763372
bkp93t,bkp123t,4.62845770366056
bkp93t,bkp124t,12.017491347401963
bkp93t,bkp126t,23.30888642828369
bkp93t,bkp125t,10.334138995844786
bkp93t,bkp128t,22.66786512089685
bkp93t,bkp127t,24.784391823144787
bkp93t,bkp129t,31.408903554018217
bkp93t,bkp130t,12.110517428613624
bkp93t,bkp131t,12.119649756883396
bkp93t,bkp133t,9.14787035074578
bkp93t,bkp56t,2.9286593032689394
bkp93t,bkp57t,8.606364223263714
bkp93t,bkp58t,13.191880944285922
bkp93t,bkp59t,5.245364588309059
bkp93t,bkp60t,6.343705888218929
bkp93t,bkp62t,8.401807327564425
bkp93t,bkp61t,7.3109966283936005
bkp93t,bkp64t,3.1780721850073306
bkp93t,bkp66t,7.063051444914691
bkp93t,bkp67t,9.539161252918788
bkp93t,bkp69t,11.604028666190883
bkp93t,bkp70t,5.145533715709361
bkp93t,bkp65t,7.2816787989542595
bkp93t,bkp71t,9.33831525782297
bkp93t,bkp72t,13.461935431830405
bkp93t,bkp74t,14.920340517029656
bkp93t,bkp73t,7.980261250384853
bkp93t,bkp80t,31.81125588509153
bkp93t,bkp79t,27.407528530952735
bkp93t,bkp81t,11.801553513324256
bkp93t,bkp78t,22.910881962411622
bkp93t,bkp77t,12.2640801160682
bkp93t,bkp82t,12.902313578916333
bkp93t,bkp76t,7.444603546676287
bkp93t,bkp75t,15.830277610004789
bkp93t,o26,54.44709171982359
bkp93t,14t,29.013594079367987
bkp93t,18t,19.797068709893487
bkp93t,17t,15.166248976343777
bkp93t,08t,12.990191081053714
bkp93t,22t,15.649155996361388
bkp93t,13t,10.23272098080321
bkp93t,20t,29.487300516038225
bkp93t,81t,56.93655869631506
bkp93t,o10,7.686086737294799
bkp93t,bkp98t,10.918139760733716
bkp93t,bkp97t,12.32987122868885
bkp93t,bkp99t,11.519028051580108
bkp93t,bkp95t,5.837505020213797
bkp93t,bkp93t,0.0
bkp93t,27t,42.34123344979707
bkp93t,16t,17.429760815124983
bkp93t,bkp96t,4.2602703771507375
bkp93t,bkp92t,8.798897027155903
bkp93t,bkp91t,16.57148375203355
bkp93t,bkp89t,27.280941893161568
bkp93t,bkp87t,24.482614329057306
bkp93t,bkp85t,11.101983176425609
bkp93t,19t,31.32478792318024
bkp93t,o63,12.423713951584325
bkp93t,bkp90t,27.135747956255646
bkp93t,bkp88t,14.934459194995569
bkp93t,bkp86t,16.526156892060822
bkp93t,bkp94t,7.628369353781035
bkp93t,bkp84t,12.600122324752299
bkp93t,bkp83t,9.946147146634186
bkp93t,bkp63t,5.072633564092026
27t,02t,31.720936278074657
27t,03t,18.758859756874422
27t,11t,41.71645507705057
27t,12t,35.19172836569029
27t,50t,35.68369154312336
27t,52t,31.072632002257812
27t,53t,44.79698274892981
27t,54t,39.342601476201324
27t,59t,39.14751287111141
27t,61t,44.94292809728051
27t,bkp100t,50.99706192585226
27t,bkp101t,58.69155011098361
27t,bkp102t,27.65510359188869
27t,bkp103t,37.586523828863534
27t,bkp104t,22.571753576987327
27t,bkp105t,22.199900967104313
27t,bkp112t,30.238118346055195
27t,bkp114t,36.11362757730532
27t,bkp116t,42.531192803873886
27t,bkp117t,45.83447734326689
27t,bkp118t,55.80675446286801
27t,bkp119t,38.365734886400666
27t,bkp121t,27.00960687823169
27t,bkp120t,53.42972073222788
27t,bkp122t,37.50788033378763
27t,bkp123t,42.142029294941004
27t,bkp124t,33.080660328936354
27t,bkp126t,19.9743027802194
27t,bkp125t,51.53809055608984
27t,bkp128t,58.96427917817316
27t,bkp127t,23.616273100264557
27t,bkp129t,72.58893698211762
27t,bkp130t,53.00997082800456
27t,bkp131t,31.257541622654436
27t,bkp133t,34.8687814313584
27t,bkp56t,39.631836501056505
27t,bkp57t,40.21032457518688
27t,bkp58t,29.916042441334877
27t,bkp59t,37.29306528088868
27t,bkp60t,37.474277927547
27t,bkp62t,33.98095452526921
27t,bkp61t,35.534574075174525
27t,bkp64t,43.90393296889721
27t,bkp66t,35.536727129894366
27t,bkp67t,33.305519396094205
27t,bkp69t,33.63758670173947
27t,bkp70t,40.178640371254865
27t,bkp65t,35.084192138329534
27t,bkp71t,46.35247081249809
27t,bkp72t,42.19478832680569
27t,bkp74t,53.634118784528255
27t,bkp73t,46.98156379069292
27t,bkp80t,72.98761948952253
27t,bkp79t,59.69199640497846
27t,bkp81t,44.458171713714805
27t,bkp78t,59.3002277201224
27t,bkp77t,53.575930555864424
27t,bkp82t,29.446917536916366
27t,bkp76t,47.82798624969327
27t,bkp75t,57.486216755727824
27t,o26,12.805023374908643
27t,14t,18.239024049301765
27t,18t,36.31896183933518
27t,17t,30.784191001099952
27t,08t,32.72414832017326
27t,22t,49.85461784613024
27t,13t,44.11010889959816
27t,20t,66.34858154146538
27t,81t,38.55209805397065
27t,o10,48.19327902600229
27t,bkp98t,50.77768051983613
27t,bkp97t,50.637791082836394
27t,bkp99t,51.60963210900142
27t,bkp95t,41.26389692611504
27t,bkp93t,42.34123344979707
27t,27t,0.0
27t,16t,32.933515363337975
27t,bkp96t,46.56332456874994
27t,bkp92t,34.82508209501625
27t,bkp91t,27.468336640433883
27t,bkp89t,18.111607346187185
27t,bkp87t,23.94491864554177
27t,bkp85t,32.83393373400005
27t,19t,54.01984148279746
27t,o63,39.07891811082865
27t,bkp90t,15.258337241802048
27t,bkp88t,27.9302116644044
27t,bkp86t,31.13824782701546
27t,bkp94t,38.71282975213805
27t,bkp84t,30.124388976302956
27t,bkp83t,32.5440726921061
27t,bkp63t,38.82068739088984
16t,02t,14.525885494651874
16t,03t,16.498776902683716
16t,11t,17.332900875123176
16t,12t,9.712770904598363
16t,50t,12.682426589828873
16t,52t,14.316536681035672
16t,53t,19.7016613070968
16t,54t,15.948900184123
16t,59t,17.912145699608644
16t,61t,17.351149377004806
16t,bkp100t,21.74856489863216
16t,bkp101t,30.77158873838339
16t,bkp102t,10.375585668203339
16t,bkp103t,20.14453587797096
16t,bkp104t,18.369956307425383
16t,bkp105t,14.230838517720061
16t,bkp112t,10.167359930677216
16t,bkp114t,12.449055302430638
16t,bkp116t,20.747963179508535
16t,bkp117t,13.471763199871429
16t,bkp118t,24.360390504932386
16t,bkp119t,12.215279402309559
16t,bkp121t,8.230343254576827
16t,bkp120t,34.255243499318766
16t,bkp122t,12.039430174809093
16t,bkp123t,20.768180199634372
16t,bkp124t,19.52506895676073
16t,bkp126t,20.34658717397519
16t,bkp125t,22.188835948649253
16t,bkp128t,26.30393979638452
16t,bkp127t,26.335135183361746
16t,bkp129t,41.3848450004103
16t,bkp130t,29.30189143255369
16t,bkp131t,8.505328495547419
16t,bkp133t,17.951698494288202
16t,bkp56t,16.56999844256491
16t,bkp57t,10.107550893381356
16t,bkp58t,8.998195285813878
16t,bkp59t,15.620872877013149
16t,bkp60t,17.890144126761076
16t,bkp62t,13.904872067977125
16t,bkp61t,15.954749521847978
16t,bkp64t,16.661666268819666
16t,bkp66t,12.084510148063618
16t,bkp67t,10.364849641082456
16t,bkp69t,6.412446174712902
16t,bkp70t,12.537983325883914
16t,bkp65t,13.017289823489456
16t,bkp71t,15.617589778613837
16t,bkp72t,9.681094940531576
16t,bkp74t,32.349981308825775
16t,bkp73t,25.28988839514209
16t,bkp80t,41.76501854775637
16t,bkp79t,44.35628879022375
16t,bkp81t,12.507521309376832
16t,bkp78t,26.64442052834254
16t,bkp77t,23.993343448371572
16t,bkp82t,12.345876366162265
16t,bkp76t,18.647020436581077
16t,bkp75t,32.34891949543769
16t,o26,45.73715565323367
16t,14t,27.446569755883296
16t,18t,4.602209961321017
16t,17t,4.455010188716717
16t,08t,5.262987739569905
16t,22t,32.385818107517665
16t,13t,26.103303804020037
16t,20t,46.915756547849014
16t,81t,59.349759524080454
16t,o10,19.000764530910384
16t,bkp98t,28.339695906853347
16t,bkp97t,29.70730298656208
16t,bkp99t,21.299683573316237
16t,bkp95t,21.124001153847683
16t,bkp93t,17.429760815124983
16t,27t,32.933515363337975
16t,16t,0.0
16t,bkp96t,20.926230887674333
16t,bkp92t,17.342760821795583
16t,bkp91t,7.704274226305844
16t,bkp89t,25.04540362547624
16t,bkp87t,26.23111788077221
16t,bkp85t,17.840423935725795
16t,19t,23.064555905197498
16t,o63,7.11009697458655
16t,bkp90t,20.440798507656467
16t,bkp88t,16.084826631810756
16t,bkp86t,22.981902948223343
16t,bkp94t,10.014939885059249
16t,bkp84t,15.291997158782435
16t,bkp83t,14.348729200052533
16t,bkp63t,18.173403577385766
bkp96t,02t,14.935636344570288
bkp96t,03t,27.874794777376124
bkp96t,11t,4.848014537475414
bkp96t,12t,12.527571382122458
bkp96t,50t,11.034331368289468
bkp96t,52t,15.562088499662442
bkp96t,53t,1.7763060715794858
bkp96t,54t,7.220730856983518
bkp96t,59t,7.90209332266558
bkp96t,61t,4.0577543958670175
bkp96t,bkp100t,7.0172801673580905
bkp96t,bkp101t,12.18778353151861
bkp96t,bkp102t,19.324573893051163
bkp96t,bkp103t,11.100112437061563
bkp96t,bkp104t,24.51422699939853
bkp96t,bkp105t,24.442238593611318
bkp96t,bkp112t,16.720781744053447
bkp96t,bkp114t,10.712513271225374
bkp96t,bkp116t,5.628164146386273
bkp96t,bkp117t,14.210121735475155
bkp96t,bkp118t,14.224862512472034
bkp96t,bkp119t,9.208604063242856
bkp96t,bkp121t,21.000949695967332
bkp96t,bkp120t,14.565909622624764
bkp96t,bkp122t,9.806823204383683
bkp96t,bkp123t,6.15512298123925
bkp96t,bkp124t,15.44356133156889
bkp96t,bkp126t,27.369636060442748
bkp96t,bkp125t,7.467642672553613
bkp96t,bkp128t,20.900927340630616
bkp96t,bkp127t,28.331375749239847
bkp96t,bkp129t,27.74527464822303
bkp96t,bkp130t,8.392853512180912
bkp96t,bkp131t,16.308122001149904
bkp96t,bkp133t,12.725847169988214
bkp96t,bkp56t,6.958755231781445
bkp96t,bkp57t,11.259326982399994
bkp96t,bkp58t,17.418246229030498
bkp96t,bkp59t,9.319839182390426
bkp96t,bkp60t,9.825444988190036
bkp96t,bkp62t,12.587667074392266
bkp96t,bkp61t,11.26138029295807
bkp96t,bkp64t,4.38072639813378
bkp96t,bkp66t,11.30796371347977
bkp96t,bkp67t,13.767411248027111
bkp96t,bkp69t,15.499093948026292
bkp96t,bkp70t,8.394207290034199
bkp96t,bkp65t,11.53615717990755
bkp96t,bkp71t,9.438264819929934
bkp96t,bkp72t,15.313229738470785
bkp96t,bkp74t,11.913710569539758
bkp96t,bkp73t,6.2245197141312625
bkp96t,bkp80t,28.144828944163088
bkp96t,bkp79t,25.266501269942953
bkp96t,bkp81t,12.925452190645059
bkp96t,bkp78t,21.09795887914469
bkp96t,bkp77t,9.098337712032315
bkp96t,bkp82t,17.142799545202593
bkp96t,bkp76t,6.014798226541168
bkp96t,bkp75t,11.691483919615468
bkp96t,o26,58.6054786497611
bkp96t,14t,32.82012732557862
bkp96t,18t,22.727688049556356
bkp96t,17t,19.1096026075114
bkp96t,08t,16.87383613041035
bkp96t,22t,14.17228387587995
bkp96t,13t,10.288873998837591
bkp96t,20t,26.250174826199128
bkp96t,81t,59.727788309639195
bkp96t,o10,6.055059657939648
bkp96t,bkp98t,7.869773929244524
bkp96t,bkp97t,9.829661562442245
bkp96t,bkp99t,9.289480340469385
bkp96t,bkp95t,7.60595927905772
bkp96t,bkp93t,4.2602703771507375
bkp96t,27t,46.56332456874994
bkp96t,16t,20.926230887674333
bkp96t,bkp96t,0.0
bkp96t,bkp92t,12.49490681441391
bkp96t,bkp91t,20.749599663220945
bkp96t,bkp89t,31.19198434061131
bkp96t,bkp87t,28.01291655009082
bkp96t,bkp85t,14.794568200296414
bkp96t,19t,31.974433062469735
bkp96t,o63,15.097457782768993
bkp96t,bkp90t,31.337801106428245
bkp96t,bkp88t,18.98695072755886
bkp96t,bkp86t,19.703386330656635
bkp96t,bkp94t,10.911940993622359
bkp96t,bkp84t,16.668126564563384
bkp96t,bkp83t,14.079372520295697
bkp96t,bkp63t,8.410826702940712
bkp92t,02t,3.744657465683556
bkp92t,03t,16.66455086818537
bkp92t,11t,8.041428673745676
bkp92t,12t,8.262127236089412
bkp92t,50t,5.406328154585642
bkp92t,52t,4.355640789878933
bkp92t,53t,10.758386644627805
bkp92t,54t,5.985732174410365
bkp92t,59t,4.597827715886022
bkp92t,61t,12.54473868206899
bkp92t,bkp100t,18.59167618608674
bkp92t,bkp101t,24.572129451779507
bkp92t,bkp102t,9.840894517604308
bkp92t,bkp103t,3.2979336216681485
bkp92t,bkp104t,12.330331027370532
bkp92t,bkp105t,13.453972158813658
bkp92t,bkp112t,8.012078274498549
bkp92t,bkp114t,5.947477893481178
bkp92t,bkp116t,7.737614938407193
bkp92t,bkp117t,19.797234239219733
bkp92t,bkp118t,25.223003950418946
bkp92t,bkp119t,8.298187970843111
bkp92t,bkp121t,12.580458653960065
bkp92t,bkp120t,19.722287826353977
bkp92t,bkp122t,7.581046648491039
bkp92t,bkp123t,7.326338626587199
bkp92t,bkp124t,3.3940011116528
bkp92t,bkp126t,15.115423801202816
bkp92t,bkp125t,19.129880519979945
bkp92t,bkp128t,30.89728449235747
bkp92t,bkp127t,15.985536987188112
bkp92t,bkp129t,40.14915349461844
bkp92t,bkp130t,18.185059490387538
bkp92t,bkp131t,9.089583719005564
bkp92t,bkp133t,0.6370424097548778
bkp92t,bkp56t,5.8986626452419255
bkp92t,bkp57t,13.138432999719031
bkp92t,bkp58t,9.258528508618793
bkp92t,bkp59t,3.8869156743962705
bkp92t,bkp60t,2.7195641701272284
bkp92t,bkp62t,3.4476446348592127
bkp92t,bkp61t,1.909483103817666
bkp92t,bkp64t,11.563256682013751
bkp92t,bkp66t,5.946725274927937
bkp92t,bkp67t,6.989579515943163
bkp92t,bkp69t,11.068123699481887
bkp92t,bkp70t,10.19485185643257
bkp92t,bkp65t,4.71309156938136
bkp92t,bkp71t,16.92981587565666
bkp92t,bkp72t,18.24918617760357
bkp92t,bkp74t,19.170681604205786
bkp92t,bkp73t,12.203614555644409
bkp92t,bkp80t,40.5506698835405
bkp92t,bkp79t,28.486922241743514
bkp92t,bkp81t,17.958479137290556
bkp92t,bkp78t,31.16637726066348
bkp92t,bkp77t,21.06165302724374
bkp92t,bkp82t,6.839988026001505
bkp92t,bkp76t,16.05046117253779
bkp92t,bkp75t,22.690480677353147
bkp92t,o26,46.48182978169469
bkp92t,14t,20.325787028793275
bkp92t,18t,21.238142454241014
bkp92t,17t,13.380128734246902
bkp92t,08t,12.083600459022886
bkp92t,22t,16.805523875866616
bkp92t,13t,10.312273722526573
bkp92t,20t,33.026191334916405
bkp92t,81t,48.46965714774279
bkp92t,o10,16.333177232033858
bkp92t,bkp98t,16.003743542640223
bkp92t,bkp97t,16.14904723516895
bkp92t,bkp99t,20.194526237443103
bkp92t,bkp95t,6.475512543428254
bkp92t,bkp93t,8.798897027155903
bkp92t,27t,34.82508209501625
bkp92t,16t,17.342760821795583
bkp92t,bkp96t,12.49490681441391
bkp92t,bkp92t,0.0
bkp92t,bkp91t,12.640931758167138
bkp92t,bkp89t,18.72152386331426
bkp92t,bkp87t,15.684484116376733
bkp92t,bkp85t,2.3111466150736173
bkp92t,19t,36.66291805784352
bkp92t,o63,15.783527243594765
bkp92t,bkp90t,19.604259719707905
bkp92t,bkp88t,6.896759073783485
bkp92t,bkp86t,8.027702137912192
bkp92t,bkp94t,11.13477956299426
bkp92t,bkp84t,4.819399512291326
bkp92t,bkp83t,3.3525611212007203
bkp92t,bkp63t,4.136335504307127
bkp91t,02t,9.035081219371778
bkp91t,03t,9.439793180065735
bkp91t,11t,16.1506753741726
